order_line_id,order_id,customer_id,product_id,order_date,quantity,unit_price
2628,1310,469,171,2024-10-31,2,22.66
2629,1310,469,198,2024-10-31,5,383.28
2630,1310,469,91,2024-10-31,5,483.83
2631,1311,194,38,2025-03-02,2,314.47
2632,1312,186,7,2023-04-14,5,194.98
2633,1312,186,155,2023-04-14,1,422.79
2634,1313,554,18,2023-12-23,3,39.45
2635,1314,951,169,2023-08-24,2,245.81
2636,1314,951,52,2023-08-24,3,257.15
2637,1315,435,60,2023-10-05,2,61.01
2638,1316,28,113,2023-05-21,1,233.24
2639,1316,28,97,2023-05-21,1,378.95
2640,1317,889,190,2025-01-31,2,230.80
2641,1317,889,98,2025-01-31,1,30.99
2642,1318,450,51,2024-02-13,2,313.50
2643,1318,450,198,2024-02-13,4,383.28
2644,1319,835,24,2023-05-08,2,229.21
2645,1319,835,130,2023-05-08,5,331.93
2646,1319,835,186,2023-05-08,5,454.04
2647,1320,167,54,2025-02-13,1,96.96
2648,1321,759,92,2024-09-11,3,419.61
2649,1321,759,107,2024-09-11,2,53.19
2650,1322,93,130,2025-03-29,3,331.93
2651,1323,262,29,2024-06-04,4,360.30
2652,1323,262,5,2024-06-04,1,123.08
2653,1324,823,103,2024-03-06,1,267.56
2654,1324,823,91,2024-03-06,3,483.83
2655,1325,857,112,2023-03-08,3,328.89
2656,1325,857,59,2023-03-08,1,286.22
2657,1326,660,100,2025-04-09,4,240.74
2658,1326,660,5,2025-04-09,3,123.08
2659,1326,660,187,2025-04-09,3,125.12
2660,1327,145,64,2025-05-17,2,264.05
2661,1328,10,133,2023-05-12,2,132.37
2662,1328,10,36,2023-05-12,4,433.50
2663,1328,10,196,2023-05-12,1,165.49
2664,1329,611,54,2025-04-01,3,96.96
2665,1330,633,41,2024-02-29,4,240.05
2666,1330,633,45,2024-02-29,2,71.46
2667,1331,989,190,2023-06-05,2,230.80
2668,1331,989,94,2023-06-05,1,332.02
2669,1331,989,42,2023-06-05,1,279.92
2670,1332,209,104,2023-11-10,3,10.86
2671,1332,209,68,2023-11-10,5,269.83
2672,1333,30,7,2025-03-13,3,194.98
2673,1333,30,8,2025-03-13,4,108.07
2674,1334,753,37,2025-06-11,4,218.69
2675,1335,553,196,2024-01-22,5,165.49
2676,1336,538,41,2023-06-23,1,240.05
2677,1336,538,4,2023-06-23,3,203.39
2678,1336,538,58,2023-06-23,1,21.55
2679,1337,68,122,2023-04-26,4,16.72
2680,1337,68,107,2023-04-26,5,53.19
2681,1338,138,155,2025-05-27,1,422.79
2682,1338,138,80,2025-05-27,4,67.77
2683,1339,922,33,2023-09-21,3,35.88
2684,1339,922,169,2023-09-21,5,245.81
2685,1340,980,172,2024-09-20,1,361.26
2686,1340,980,123,2024-09-20,4,33.15
2687,1341,852,147,2025-05-22,2,389.72
2688,1341,852,33,2025-05-22,2,35.88
2689,1341,852,132,2025-05-22,2,385.82
2690,1342,231,22,2024-11-06,1,444.18
2691,1343,414,158,2023-10-17,1,64.99
2692,1343,414,64,2023-10-17,2,264.05
2693,1343,414,65,2023-10-17,2,126.38
2694,1344,676,85,2023-11-05,4,303.88
2695,1344,676,172,2023-11-05,5,361.26
2696,1344,676,134,2023-11-05,5,142.25
2697,1345,905,195,2023-10-01,2,215.96
2698,1345,905,84,2023-10-01,4,12.02
2699,1345,905,96,2023-10-01,2,31.88
2700,1346,755,9,2025-05-21,4,393.23
2701,1346,755,162,2025-05-21,1,44.82
2702,1346,755,51,2025-05-21,2,313.50
2703,1347,147,9,2024-10-11,2,393.23
2704,1348,407,3,2023-11-27,5,397.24
2705,1349,496,89,2025-05-28,2,245.02
2706,1349,496,161,2025-05-28,5,185.84
2707,1350,463,117,2023-08-08,5,338.03
2708,1350,463,68,2023-08-08,5,269.83
2709,1351,121,72,2025-02-01,5,148.15
2710,1351,121,87,2025-02-01,3,404.87
2711,1352,262,125,2023-12-16,5,355.49
2712,1353,680,172,2023-04-09,3,361.26
2713,1353,680,196,2023-04-09,5,165.49
2714,1354,65,94,2025-03-11,4,332.02
2715,1354,65,165,2025-03-11,1,279.46
2716,1355,130,59,2023-04-07,4,286.22
2717,1355,130,29,2023-04-07,1,360.30
2718,1355,130,141,2023-04-07,3,324.50
2719,1356,895,79,2023-12-22,4,146.96
2720,1357,567,130,2023-03-26,2,331.93
2721,1357,567,102,2023-03-26,5,239.91
2722,1358,146,175,2025-05-10,2,252.33
2723,1359,204,191,2025-01-21,3,418.49
2724,1360,616,39,2025-03-09,5,205.98
2725,1360,616,136,2025-03-09,5,497.99
2726,1360,616,13,2025-03-09,5,370.98
2727,1361,553,178,2023-08-24,5,172.16
2728,1361,553,43,2023-08-24,3,420.77
2729,1362,103,43,2024-11-27,5,420.77
2730,1363,864,184,2025-02-08,2,369.04
2731,1364,965,109,2024-09-16,2,307.18
2732,1364,965,72,2024-09-16,1,148.15
2733,1364,965,103,2024-09-16,3,267.56
2734,1365,923,108,2024-06-18,4,478.30
2735,1365,923,120,2024-06-18,3,178.99
2736,1366,739,1,2023-11-04,1,205.80
2737,1367,726,172,2024-07-23,3,361.26
2738,1367,726,54,2024-07-23,5,96.96
2739,1368,983,16,2023-03-10,4,411.89
2740,1368,983,36,2023-03-10,2,433.50
2741,1368,983,124,2023-03-10,2,475.48
2742,1369,401,41,2025-03-16,4,240.05
2743,1370,606,64,2023-07-18,3,264.05
2744,1370,606,19,2023-07-18,2,344.32
2745,1371,144,32,2024-02-16,5,424.57
2746,1371,144,173,2024-02-16,2,247.16
2747,1372,455,173,2023-05-26,3,247.16
2748,1373,12,31,2024-10-14,5,307.68
2749,1373,12,80,2024-10-14,5,67.77
2750,1374,791,154,2024-10-05,4,241.67
2751,1375,677,77,2024-03-24,1,329.87
2752,1376,761,117,2024-09-16,2,338.03
2753,1376,761,19,2024-09-16,3,344.32
2754,1376,761,70,2024-09-16,1,289.10
2755,1377,859,29,2023-09-19,4,360.30
2756,1377,859,110,2023-09-19,5,170.80
2757,1378,898,178,2024-12-27,4,172.16
2758,1379,231,27,2024-06-19,1,153.36
2759,1379,231,188,2024-06-19,5,12.10
2760,1380,886,62,2024-01-07,4,75.32
2761,1380,886,180,2024-01-07,4,404.51
2762,1380,886,108,2024-01-07,1,478.30
2763,1381,108,198,2025-06-04,3,383.28
2764,1381,108,186,2025-06-04,3,454.04
2765,1381,108,65,2025-06-04,5,126.38
2766,1382,430,65,2024-11-13,3,126.38
2767,1382,430,22,2024-11-13,1,444.18
2768,1383,731,125,2025-04-05,2,355.49
2769,1384,507,152,2023-08-15,4,452.78
2770,1384,507,171,2023-08-15,3,22.66
2771,1384,507,27,2023-08-15,4,153.36
2772,1385,622,145,2025-05-07,4,56.12
2773,1385,622,156,2025-05-07,5,272.35
2774,1385,622,171,2025-05-07,4,22.66
2775,1386,617,152,2023-04-21,1,452.78
2776,1387,98,196,2023-05-01,2,165.49
2777,1387,98,93,2023-05-01,5,386.32
2778,1387,98,173,2023-05-01,5,247.16
2779,1388,835,184,2024-02-08,1,369.04
2780,1388,835,89,2024-02-08,4,245.02
2781,1389,588,134,2025-06-03,1,142.25
2782,1389,588,103,2025-06-03,4,267.56
2783,1390,930,56,2023-01-27,5,357.49
2784,1390,930,47,2023-01-27,1,362.05
2785,1390,930,162,2023-01-27,3,44.82
2786,1391,300,8,2024-02-27,4,108.07
2787,1392,368,175,2025-04-18,3,252.33
2788,1392,368,91,2025-04-18,2,483.83
2789,1393,457,13,2025-03-13,3,370.98
2790,1393,457,118,2025-03-13,3,10.91
2791,1394,215,198,2024-07-25,5,383.28
2792,1395,330,103,2025-01-28,3,267.56
2793,1395,330,200,2025-01-28,2,140.57
2794,1395,330,128,2025-01-28,1,448.51
2795,1396,361,138,2024-09-23,2,93.07
2796,1396,361,82,2024-09-23,3,129.76
2797,1397,937,24,2025-01-09,4,229.21
2798,1398,637,164,2024-05-24,2,325.65
2799,1398,637,194,2024-05-24,4,36.23
2800,1399,272,182,2025-05-26,4,371.81
2801,1400,346,113,2025-04-05,3,233.24
2802,1400,346,194,2025-04-05,2,36.23
2803,1401,331,29,2023-01-17,2,360.30
2804,1402,318,180,2024-06-02,5,404.51
2805,1402,318,76,2024-06-02,5,291.17
2806,1402,318,138,2024-06-02,2,93.07
2807,1403,634,20,2024-12-13,2,167.06
2808,1403,634,24,2024-12-13,1,229.21
2809,1404,613,170,2025-06-16,4,368.98
2810,1404,613,68,2025-06-16,2,269.83
2811,1404,613,184,2025-06-16,3,369.04
2812,1405,363,35,2024-02-11,4,59.29
2813,1405,363,27,2024-02-11,3,153.36
2814,1405,363,158,2024-02-11,5,64.99
2815,1406,332,114,2023-08-19,1,368.48
2816,1407,562,171,2023-06-08,3,22.66
2817,1408,507,178,2023-08-18,2,172.16
2818,1409,897,113,2023-08-20,2,233.24
2819,1410,13,63,2023-10-31,1,235.13
2820,1411,495,113,2025-05-08,4,233.24
2821,1411,495,143,2025-05-08,5,113.09
2822,1411,495,146,2025-05-08,2,39.84
2823,1412,191,133,2025-05-18,5,132.37
2824,1412,191,103,2025-05-18,5,267.56
2825,1413,765,181,2023-09-25,3,470.33
2826,1413,765,68,2023-09-25,4,269.83
2827,1414,374,82,2023-08-29,5,129.76
2828,1414,374,92,2023-08-29,1,419.61
2829,1415,138,180,2023-11-26,2,404.51
2830,1415,138,138,2023-11-26,5,93.07
2831,1415,138,33,2023-11-26,1,35.88
2832,1416,726,138,2024-05-02,3,93.07
2833,1416,726,27,2024-05-02,5,153.36
2834,1416,726,59,2024-05-02,3,286.22
2835,1417,719,142,2024-10-22,2,76.21
2836,1417,719,120,2024-10-22,3,178.99
2837,1417,719,148,2024-10-22,1,448.76
2838,1418,634,128,2024-03-24,5,448.51
2839,1418,634,112,2024-03-24,1,328.89
2840,1419,23,115,2024-07-27,5,262.37
2841,1420,59,123,2023-12-22,2,33.15
2842,1420,59,17,2023-12-22,3,157.47
2843,1420,59,17,2023-12-22,3,157.47
2844,1421,259,8,2025-01-15,5,108.07
2845,1421,259,126,2025-01-15,4,47.75
2846,1421,259,181,2025-01-15,2,470.33
2847,1422,221,116,2024-11-08,3,160.06
2848,1422,221,138,2024-11-08,3,93.07
2849,1423,239,131,2024-08-06,4,321.19
2850,1423,239,37,2024-08-06,5,218.69
2851,1424,601,2,2023-11-19,5,166.30
2852,1424,601,14,2023-11-19,3,61.58
2853,1424,601,151,2023-11-19,1,136.88
2854,1425,629,136,2023-03-07,4,497.99
2855,1426,166,50,2025-01-20,2,430.77
2856,1426,166,154,2025-01-20,2,241.67
2857,1426,166,47,2025-01-20,1,362.05
2858,1427,952,187,2024-05-21,1,125.12
2859,1427,952,85,2024-05-21,1,303.88
2860,1427,952,25,2024-05-21,4,198.03
2861,1428,718,100,2024-12-02,4,240.74
2862,1428,718,98,2024-12-02,4,30.99
2863,1428,718,36,2024-12-02,3,433.50
2864,1429,99,91,2023-11-15,2,483.83
2865,1430,441,65,2025-06-19,4,126.38
2866,1430,441,24,2025-06-19,2,229.21
2867,1430,441,67,2025-06-19,4,308.44
2868,1431,233,166,2023-12-26,1,332.05
2869,1432,463,25,2025-02-08,5,198.03
2870,1432,463,66,2025-02-08,1,343.61
2871,1433,63,16,2024-07-24,3,411.89
2872,1433,63,25,2024-07-24,2,198.03
2873,1433,63,1,2024-07-24,5,205.80
2874,1434,5,99,2023-12-01,3,202.37
2875,1435,820,145,2024-08-04,3,56.12
2876,1436,979,49,2023-06-26,5,46.90
2877,1437,187,56,2024-07-02,3,357.49
2878,1437,187,25,2024-07-02,2,198.03
2879,1438,384,46,2024-08-10,4,325.94
2880,1438,384,181,2024-08-10,2,470.33
2881,1438,384,130,2024-08-10,2,331.93
2882,1439,32,10,2024-09-29,5,285.76
2883,1439,32,31,2024-09-29,3,307.68
2884,1440,111,175,2023-12-24,2,252.33
2885,1440,111,152,2023-12-24,5,452.78
2886,1441,922,128,2023-04-13,2,448.51
2887,1442,159,87,2024-09-19,4,404.87
2888,1442,159,169,2024-09-19,5,245.81
2889,1442,159,100,2024-09-19,4,240.74
2890,1443,685,17,2024-07-21,3,157.47
2891,1444,375,62,2023-05-25,4,75.32
2892,1445,814,11,2024-02-18,3,274.53
2893,1446,939,169,2024-05-06,5,245.81
2894,1447,869,24,2024-06-16,3,229.21
2895,1448,577,180,2024-08-11,5,404.51
2896,1448,577,134,2024-08-11,4,142.25
2897,1448,577,194,2024-08-11,5,36.23
2898,1449,206,83,2023-10-17,2,141.22
2899,1449,206,115,2023-10-17,2,262.37
2900,1449,206,75,2023-10-17,4,35.39
2901,1450,446,22,2024-01-22,4,444.18
2902,1450,446,7,2024-01-22,4,194.98
2903,1451,330,124,2024-07-28,5,475.48
2904,1452,314,198,2024-05-24,3,383.28
2905,1452,314,198,2024-05-24,1,383.28
2906,1453,852,49,2023-02-12,1,46.90
2907,1453,852,79,2023-02-12,5,146.96
2908,1453,852,192,2023-02-12,5,409.80
2909,1454,178,81,2024-10-18,1,426.46
2910,1454,178,137,2024-10-18,1,478.01
2911,1454,178,13,2024-10-18,3,370.98
2912,1455,193,138,2023-12-27,1,93.07
2913,1455,193,176,2023-12-27,4,483.44
2914,1456,521,46,2024-06-20,5,325.94
2915,1456,521,95,2024-06-20,1,109.36
2916,1456,521,55,2024-06-20,1,291.07
2917,1457,973,57,2023-07-10,3,208.35
2918,1457,973,19,2023-07-10,2,344.32
2919,1458,212,164,2024-08-07,5,325.65
2920,1458,212,4,2024-08-07,1,203.39
2921,1459,211,30,2024-12-06,3,495.18
2922,1459,211,2,2024-12-06,2,166.30
2923,1460,834,85,2025-05-01,2,303.88
2924,1460,834,100,2025-05-01,2,240.74
2925,1460,834,96,2025-05-01,4,31.88
2926,1461,160,154,2023-05-26,2,241.67
2927,1462,685,109,2023-09-22,5,307.18
2928,1462,685,182,2023-09-22,3,371.81
2929,1462,685,53,2023-09-22,3,195.42
2930,1463,707,107,2023-01-11,4,53.19
2931,1463,707,97,2023-01-11,3,378.95
2932,1464,837,125,2025-03-08,3,355.49
2933,1465,11,178,2024-10-03,4,172.16
2934,1465,11,11,2024-10-03,4,274.53
2935,1465,11,33,2024-10-03,2,35.88
2936,1466,653,30,2023-04-28,2,495.18
2937,1467,69,138,2023-07-07,3,93.07
2938,1467,69,43,2023-07-07,3,420.77
2939,1468,733,102,2024-12-12,3,239.91
2940,1468,733,138,2024-12-12,3,93.07
2941,1468,733,73,2024-12-12,5,349.04
2942,1469,112,31,2025-02-18,4,307.68
2943,1469,112,52,2025-02-18,1,257.15
2944,1470,867,52,2024-05-24,2,257.15
2945,1470,867,133,2024-05-24,1,132.37
2946,1470,867,121,2024-05-24,4,129.68
2947,1471,115,10,2023-08-23,4,285.76
2948,1472,86,178,2025-02-19,1,172.16
2949,1473,447,95,2024-09-22,4,109.36
2950,1474,147,153,2024-03-28,1,260.10
2951,1474,147,170,2024-03-28,5,368.98
2952,1474,147,197,2024-03-28,2,164.18
2953,1475,743,12,2023-11-22,5,90.67
2954,1476,972,88,2023-06-06,3,392.34
2955,1477,359,52,2024-04-18,1,257.15
2956,1478,390,75,2023-06-06,5,35.39
2957,1478,390,17,2023-06-06,2,157.47
2958,1479,643,86,2023-07-19,4,331.27
2959,1480,893,18,2024-03-27,2,39.45
2960,1481,542,143,2023-10-22,2,113.09
2961,1481,542,37,2023-10-22,5,218.69
2962,1481,542,82,2023-10-22,1,129.76
2963,1482,702,105,2023-03-08,5,194.08
2964,1483,18,185,2024-09-25,2,328.64
2965,1483,18,186,2024-09-25,3,454.04
2966,1483,18,95,2024-09-25,1,109.36
2967,1484,924,176,2023-04-17,2,483.44
2968,1485,391,145,2023-01-04,1,56.12
2969,1486,788,31,2024-08-03,2,307.68
2970,1486,788,196,2024-08-03,1,165.49
2971,1487,559,6,2023-03-17,4,276.22
2972,1487,559,147,2023-03-17,4,389.72
2973,1487,559,73,2023-03-17,5,349.04
2974,1488,461,61,2025-02-05,4,481.05
2975,1488,461,157,2025-02-05,3,195.28
2976,1489,652,123,2024-04-10,2,33.15
2977,1489,652,117,2024-04-10,5,338.03
2978,1490,230,74,2023-05-28,2,364.84
2979,1490,230,100,2023-05-28,3,240.74
2980,1491,377,6,2025-01-27,4,276.22
2981,1492,148,118,2023-02-13,4,10.91
2982,1492,148,182,2023-02-13,5,371.81
2983,1493,412,161,2023-05-09,3,185.84
2984,1494,965,108,2024-02-20,4,478.30
2985,1495,752,114,2024-04-08,4,368.48
2986,1495,752,119,2024-04-08,3,265.00
2987,1496,334,103,2024-11-12,2,267.56
2988,1496,334,186,2024-11-12,5,454.04
2989,1497,252,183,2023-08-11,2,462.77
2990,1498,200,187,2025-06-13,5,125.12
2991,1498,200,94,2025-06-13,4,332.02
2992,1498,200,141,2025-06-13,4,324.50
2993,1499,660,55,2023-11-11,4,291.07
2994,1499,660,37,2023-11-11,4,218.69
2995,1500,556,116,2024-10-29,3,160.06
2996,1501,423,52,2023-02-22,2,257.15
2997,1501,423,87,2023-02-22,5,404.87
2998,1501,423,41,2023-02-22,4,240.05
2999,1502,443,114,2023-07-04,1,368.48
3000,1502,443,178,2023-07-04,2,172.16
3001,1502,443,99,2023-07-04,5,202.37
3002,1503,177,191,2023-10-07,5,418.49
3003,1503,177,197,2023-10-07,2,164.18
3004,1503,177,165,2023-10-07,4,279.46
3005,1504,801,51,2025-03-31,2,313.50
3006,1504,801,106,2025-03-31,3,481.06
3007,1504,801,120,2025-03-31,2,178.99
3008,1505,134,125,2025-02-19,3,355.49
3009,1505,134,157,2025-02-19,5,195.28
3010,1505,134,136,2025-02-19,1,497.99
3011,1506,100,17,2025-03-16,1,157.47
3012,1506,100,6,2025-03-16,1,276.22
3013,1506,100,14,2025-03-16,3,61.58
3014,1507,321,52,2024-01-01,2,257.15
3015,1508,315,17,2025-05-10,3,157.47
3016,1509,932,150,2023-11-20,4,466.77
3017,1509,932,122,2023-11-20,3,16.72
3018,1509,932,181,2023-11-20,2,470.33
3019,1510,311,144,2023-04-14,2,456.73
3020,1510,311,39,2023-04-14,2,205.98
3021,1511,122,159,2024-06-29,4,170.04
3022,1511,122,41,2024-06-29,5,240.05
3023,1512,644,180,2024-04-25,3,404.51
3024,1512,644,177,2024-04-25,2,23.33
3025,1512,644,30,2024-04-25,2,495.18
3026,1513,100,11,2025-02-12,2,274.53
3027,1513,100,98,2025-02-12,4,30.99
3028,1514,489,197,2023-06-24,1,164.18
3029,1514,489,151,2023-06-24,3,136.88
3030,1515,599,47,2024-08-08,4,362.05
3031,1515,599,6,2024-08-08,4,276.22
3032,1516,581,87,2023-12-19,1,404.87
3033,1516,581,95,2023-12-19,1,109.36
3034,1516,581,46,2023-12-19,2,325.94
3035,1517,308,101,2024-11-24,2,192.99
3036,1517,308,29,2024-11-24,2,360.30
3037,1517,308,163,2024-11-24,3,381.41
3038,1518,729,22,2025-03-22,3,444.18
3039,1518,729,155,2025-03-22,4,422.79
3040,1519,637,107,2024-08-27,2,53.19
3041,1520,872,50,2023-09-16,5,430.77
3042,1520,872,72,2023-09-16,5,148.15
3043,1521,502,43,2023-11-23,1,420.77
3044,1522,245,79,2024-12-18,3,146.96
3045,1522,245,115,2024-12-18,4,262.37
3046,1522,245,87,2024-12-18,1,404.87
3047,1523,768,169,2025-02-16,4,245.81
3048,1523,768,169,2025-02-16,1,245.81
3049,1524,565,34,2023-02-02,5,5.41
3050,1524,565,3,2023-02-02,5,397.24
3051,1525,310,52,2024-01-25,4,257.15
3052,1526,398,178,2023-02-06,3,172.16
3053,1526,398,179,2023-02-06,4,205.72
3054,1527,376,132,2025-04-02,4,385.82
3055,1527,376,105,2025-04-02,3,194.08
3056,1528,966,185,2023-12-21,3,328.64
3057,1529,198,73,2024-05-15,3,349.04
3058,1529,198,22,2024-05-15,4,444.18
3059,1529,198,172,2024-05-15,1,361.26
3060,1530,936,131,2023-11-23,1,321.19
3061,1530,936,6,2023-11-23,2,276.22
3062,1530,936,196,2023-11-23,1,165.49
3063,1531,77,96,2023-07-01,1,31.88
3064,1532,586,61,2025-03-31,1,481.05
3065,1533,10,4,2025-01-10,3,203.39
3066,1534,73,150,2023-06-09,4,466.77
3067,1534,73,162,2023-06-09,3,44.82
3068,1534,73,171,2023-06-09,1,22.66
3069,1535,125,181,2023-02-27,2,470.33
3070,1535,125,52,2023-02-27,1,257.15
3071,1535,125,48,2023-02-27,1,330.66
3072,1536,975,1,2023-04-04,4,205.80
3073,1536,975,176,2023-04-04,2,483.44
3074,1536,975,54,2023-04-04,1,96.96
3075,1537,82,83,2024-02-01,5,141.22
3076,1537,82,50,2024-02-01,4,430.77
3077,1537,82,51,2024-02-01,4,313.50
3078,1538,724,121,2023-07-10,3,129.68
3079,1538,724,188,2023-07-10,5,12.10
3080,1538,724,16,2023-07-10,4,411.89
3081,1539,520,21,2023-01-07,2,49.80
3082,1540,270,139,2023-05-28,5,248.39
3083,1541,717,180,2023-05-07,1,404.51
3084,1542,192,83,2025-05-18,2,141.22
3085,1543,405,152,2024-10-12,3,452.78
3086,1544,423,164,2024-06-02,3,325.65
3087,1544,423,56,2024-06-02,4,357.49
3088,1544,423,65,2024-06-02,3,126.38
3089,1545,247,2,2024-06-27,3,166.30
3090,1545,247,73,2024-06-27,2,349.04
3091,1545,247,17,2024-06-27,1,157.47
3092,1546,506,188,2023-12-19,1,12.10
3093,1547,774,111,2025-04-17,1,402.14
3094,1547,774,173,2025-04-17,4,247.16
3095,1547,774,4,2025-04-17,1,203.39
3096,1548,603,93,2025-02-28,5,386.32
3097,1548,603,174,2025-02-28,1,397.40
3098,1549,269,82,2025-01-14,4,129.76
3099,1549,269,92,2025-01-14,4,419.61
3100,1549,269,95,2025-01-14,4,109.36
3101,1550,782,81,2024-05-15,5,426.46
3102,1550,782,191,2024-05-15,2,418.49
3103,1551,602,11,2023-06-24,3,274.53
3104,1552,477,119,2025-06-20,3,265.00
3105,1552,477,104,2025-06-20,4,10.86
3106,1553,464,37,2023-06-06,4,218.69
3107,1553,464,108,2023-06-06,1,478.30
3108,1554,808,98,2023-11-21,2,30.99
3109,1555,375,112,2023-01-15,2,328.89
3110,1555,375,39,2023-01-15,5,205.98
3111,1556,223,5,2023-04-08,4,123.08
3112,1557,154,87,2023-10-05,2,404.87
3113,1557,154,6,2023-10-05,4,276.22
3114,1558,163,141,2023-11-07,3,324.50
3115,1558,163,59,2023-11-07,2,286.22
3116,1559,622,128,2025-01-11,4,448.51
3117,1559,622,112,2025-01-11,2,328.89
3118,1560,993,16,2024-11-12,3,411.89
3119,1560,993,28,2024-11-12,1,459.65
3120,1561,723,156,2024-05-03,3,272.35
3121,1561,723,37,2024-05-03,2,218.69
3122,1562,966,56,2024-05-21,4,357.49
3123,1562,966,126,2024-05-21,1,47.75
3124,1562,966,79,2024-05-21,2,146.96
3125,1563,646,176,2023-11-15,5,483.44
3126,1563,646,110,2023-11-15,5,170.80
3127,1564,614,136,2023-05-13,3,497.99
3128,1565,743,177,2024-01-18,2,23.33
3129,1565,743,95,2024-01-18,5,109.36
3130,1566,65,115,2023-01-19,3,262.37
3131,1566,65,107,2023-01-19,2,53.19
3132,1567,968,177,2023-12-01,2,23.33
3133,1568,650,72,2024-05-02,5,148.15
3134,1568,650,88,2024-05-02,5,392.34
3135,1569,716,33,2023-07-19,3,35.88
3136,1569,716,162,2023-07-19,5,44.82
3137,1570,726,157,2024-08-30,2,195.28
3138,1571,501,121,2024-07-30,1,129.68
3139,1572,524,25,2025-06-20,4,198.03
3140,1572,524,193,2025-06-20,2,61.51
3141,1573,330,136,2023-03-25,4,497.99
3142,1573,330,119,2023-03-25,5,265.00
3143,1573,330,187,2023-03-25,3,125.12
3144,1574,461,200,2024-02-03,2,140.57
3145,1575,729,94,2023-05-27,1,332.02
3146,1575,729,122,2023-05-27,2,16.72
3147,1576,649,84,2023-01-04,3,12.02
3148,1577,495,38,2024-07-29,3,314.47
3149,1577,495,82,2024-07-29,4,129.76
3150,1577,495,81,2024-07-29,5,426.46
3151,1578,205,166,2025-04-23,2,332.05
3152,1578,205,153,2025-04-23,5,260.10
3153,1578,205,31,2025-04-23,3,307.68
3154,1579,63,50,2025-01-23,5,430.77
3155,1579,63,130,2025-01-23,3,331.93
3156,1579,63,64,2025-01-23,4,264.05
3157,1580,718,3,2025-04-18,3,397.24
3158,1580,718,67,2025-04-18,2,308.44
3159,1581,304,8,2023-01-26,4,108.07
3160,1582,378,199,2024-04-21,2,171.06
3161,1583,641,143,2024-01-27,2,113.09
3162,1583,641,153,2024-01-27,4,260.10
3163,1584,111,117,2023-10-08,3,338.03
3164,1584,111,51,2023-10-08,5,313.50
3165,1585,292,151,2023-06-16,2,136.88
3166,1585,292,83,2023-06-16,1,141.22
3167,1586,54,84,2025-06-07,5,12.02
3168,1587,378,81,2023-05-26,4,426.46
3169,1587,378,141,2023-05-26,1,324.50
3170,1588,445,83,2024-10-23,4,141.22
3171,1588,445,46,2024-10-23,3,325.94
3172,1588,445,157,2024-10-23,1,195.28
3173,1589,290,145,2023-11-28,5,56.12
3174,1589,290,11,2023-11-28,5,274.53
3175,1589,290,15,2023-11-28,2,166.05
3176,1590,66,36,2023-03-11,2,433.50
3177,1590,66,27,2023-03-11,5,153.36
3178,1591,963,61,2024-12-31,1,481.05
3179,1592,996,87,2024-01-01,1,404.87
3180,1592,996,106,2024-01-01,3,481.06
3181,1593,505,140,2024-02-15,1,307.09
3182,1594,427,102,2024-10-19,2,239.91
3183,1594,427,141,2024-10-19,1,324.50
3184,1594,427,54,2024-10-19,4,96.96
3185,1595,119,67,2025-02-20,2,308.44
3186,1596,58,175,2024-10-22,5,252.33
3187,1597,54,179,2024-10-20,2,205.72
3188,1598,44,57,2023-02-13,2,208.35
3189,1598,44,40,2023-02-13,2,274.82
3190,1599,328,100,2023-11-27,4,240.74
3191,1599,328,5,2023-11-27,5,123.08
3192,1599,328,196,2023-11-27,3,165.49
3193,1600,25,183,2024-11-16,4,462.77
3194,1600,25,141,2024-11-16,1,324.50
3195,1601,205,10,2024-08-26,2,285.76
3196,1602,597,2,2024-05-18,3,166.30
3197,1603,83,95,2024-08-18,5,109.36
3198,1603,83,43,2024-08-18,4,420.77
3199,1603,83,55,2024-08-18,2,291.07
3200,1604,8,191,2024-10-04,5,418.49
3201,1604,8,73,2024-10-04,3,349.04
3202,1604,8,143,2024-10-04,3,113.09
3203,1605,398,52,2023-06-13,5,257.15
3204,1605,398,66,2023-06-13,3,343.61
3205,1605,398,51,2023-06-13,3,313.50
3206,1606,403,167,2023-05-03,3,349.45
3207,1606,403,116,2023-05-03,1,160.06
3208,1607,618,172,2024-10-29,5,361.26
3209,1607,618,198,2024-10-29,4,383.28
3210,1608,190,11,2023-04-26,4,274.53
3211,1609,761,53,2025-06-14,2,195.42
3212,1610,754,77,2025-02-04,2,329.87
3213,1610,754,152,2025-02-04,3,452.78
3214,1610,754,93,2025-02-04,4,386.32
3215,1611,664,59,2024-10-03,5,286.22
3216,1612,223,7,2024-06-07,3,194.98
3217,1612,223,4,2024-06-07,2,203.39
3218,1613,882,53,2023-12-08,4,195.42
3219,1614,398,84,2025-01-07,4,12.02
3220,1614,398,101,2025-01-07,5,192.99
3221,1614,398,193,2025-01-07,2,61.51
3222,1615,492,153,2024-07-28,3,260.10
3223,1615,492,171,2024-07-28,2,22.66
3224,1616,632,1,2023-04-20,1,205.80
3225,1617,52,3,2025-05-27,3,397.24
3226,1617,52,1,2025-05-27,3,205.80
3227,1617,52,114,2025-05-27,4,368.48
3228,1618,582,25,2023-06-13,1,198.03
3229,1618,582,95,2023-06-13,2,109.36
3230,1618,582,166,2023-06-13,2,332.05
3231,1619,760,96,2025-06-16,1,31.88
3232,1619,760,72,2025-06-16,4,148.15
3233,1620,23,198,2023-11-01,1,383.28
3234,1620,23,31,2023-11-01,3,307.68
